Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1603745256,0.0.0.0,68,255.255.255.255,67,17,328,0,1,0,1603745256720;,328;,1;
1603745257,192.168.1.68,5353,224.0.0.251,5353,17,155,0,1,0,1603745257333;,155;,1;
1603745257,192.168.1.68,0,224.0.0.2,0,2,32,0,1,0,1603745257640;,32;,1;
1603745257,192.168.1.68,0,224.0.0.251,0,2,32,0,1,0,1603745257641;,32;,1;
1603745258,192.168.1.68,5353,224.0.0.251,5353,17,202,0,1,0,1603745258255;,202;,1;
1603745259,192.168.1.74,51697,54.149.94.178,443,6,98,40,1,1,1603745259201;1603745259281;,98;40;,1;2;
1603745259,192.168.1.74,51698,54.149.94.178,443,6,98,40,1,1,1603745259205;1603745259281;,98;40;,1;2;
1603745259,192.168.1.82,5353,224.0.0.251,5353,17,216,0,1,0,1603745259486;,216;,1;
1603745259,192.168.1.71,55864,239.255.255.250,1900,17,202,0,1,0,1603745259588;,202;,1;
1603745260,192.168.1.71,55864,239.255.255.250,1900,17,202,0,1,0,1603745260362;,202;,1;
1603745260,192.168.1.74,53076,138.91.140.216,443,6,40,0,1,0,1603745260857;,40;,1;
1603745260,192.168.1.74,53077,138.91.140.216,443,6,40,0,1,0,1603745260857;,40;,1;
1603745261,192.168.1.68,5353,224.0.0.251,5353,17,202,0,1,0,1603745261330;,202;,1;
1603745261,192.168.1.71,55864,239.255.255.250,1900,17,202,0,1,0,1603745261432;,202;,1;
1603745262,192.168.1.71,55864,239.255.255.250,1900,17,202,0,1,0,1603745262402;,202;,1;
1603745265,192.168.1.74,57987,162.254.195.87,27019,17,112,0,1,0,1603745265341;,112;,1;
1603745265,192.168.1.67,5353,224.0.0.251,5353,17,105,0,1,0,1603745265937;,105;,1;
1603745266,192.168.1.74,51697,54.149.94.178,443,6,136,136,2,2,1603745266101;1603745266243;1603745266243;1603745266286;,96;40;96;40;,1;2;2;1;
1603745266,192.168.1.74,51698,54.149.94.178,443,6,136,136,2,2,1603745266242;1603745266288;1603745266288;1603745266332;,96;40;96;40;,1;2;2;1;
1603745267,192.168.1.74,51697,54.149.94.178,443,6,40,1112,1,1,1603745267369;1603745267417;,1112;40;,2;1;
