Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1603353634,192.168.1.191,64388,40.78.253.3,443,6,52,86,1,1,1603353634493;1603353634493;,86;52;,2;1;
1603353634,192.168.1.241,5353,224.0.0.251,5353,17,172,0,1,0,1603353634733;,172;,1;
1603353635,192.168.1.21,5353,224.0.0.251,5353,17,3540,0,8,0,1603353635142;1603353635146;1603353635244;1603353635656;1603353635658;1603353635757;1603353635866;1603353635866;,360;502;348;188;348;188;1464;142;,1;1;1;1;1;1;1;1;
1603353635,192.168.1.191,5353,192.168.1.21,5353,17,445,0,1,0,1603353635212;,445;,1;
1603353635,192.168.1.1,0,224.0.0.1,0,2,36,0,1,0,1603353635654;,36;,1;
1603353635,192.168.1.241,5353,224.0.0.251,5353,17,172,0,1,0,1603353635962;,172;,1;
1603353636,192.168.1.21,5353,224.0.0.251,5353,17,2820,0,6,0,1603353636269;1603353636270;1603353636272;1603353636275;1603353636885;1603353636885;,188;268;456;202;1480;226;,1;1;1;1;1;1;
1603353636,192.168.1.191,0,224.0.0.22,0,2,40,0,1,0,1603353636655;,40;,1;
1603353637,192.168.1.241,5353,224.0.0.251,5353,17,65,0,1,0,1603353637497;,65;,1;
1603353637,192.168.1.191,4500,208.54.39.64,4500,17,29,0,1,0,1603353637539;,29;,1;
1603353638,192.168.1.21,5353,224.0.0.251,5353,17,1965,0,2,0,1603353638216;1603353638220;,1478;487;,1;1;
1603353638,192.168.1.241,5353,224.0.0.251,5353,17,65,0,1,0,1603353638522;,65;,1;
1603353639,192.168.1.21,5353,224.0.0.251,5353,17,268,0,1,0,1603353639341;,268;,1;
1603353639,192.168.1.11,138,192.168.1.255,138,17,229,0,1,0,1603353639443;,229;,1;
1603353640,192.168.1.21,5353,224.0.0.251,5353,17,326,0,1,0,1603353640365;,326;,1;
1603353640,192.168.1.191,64372,54.149.94.178,443,6,161,109,2,1,1603353640754;1603353640805;1603353640805;,109;109;52;,1;2;1;
1603353640,192.168.1.191,64378,54.149.94.178,443,6,161,109,2,1,1603353640754;1603353640809;1603353640809;,109;109;52;,1;2;1;
1603353640,192.168.1.191,64379,54.149.94.178,443,6,161,161,2,2,1603353640754;1603353640809;1603353640809;1603353640810;,109;52;109;52;,1;2;2;1;
1603353640,192.168.1.191,64380,54.149.94.178,443,6,161,109,2,1,1603353640754;1603353640807;1603353640807;,109;109;52;,1;2;1;
1603353641,192.168.1.212,138,192.168.1.255,138,17,458,0,2,0,1603353641286;1603353641286;,229;229;,1;1;
1603353641,192.168.1.213,137,192.168.1.255,137,17,156,0,2,0,1603353641798;1603353641798;,78;78;,1;1;
1603353641,192.168.1.213,138,192.168.1.255,138,17,202,0,1,0,1603353641799;,202;,1;
1603353641,192.168.1.11,137,192.168.1.255,137,17,78,0,1,0,1603353641799;,78;,1;
1603353641,192.168.1.255,138,192.168.1.28,138,17,0,229,0,1,1603353641806;,229;,2;
